Folder,Station,Latitude,Longitude,RecordLen_Hours,StartDate,EndDate,PC_missing_original,PC_missing_qcd,PC_removed,rain_original,rain_qcd,PC_rain_removed,QC_NYears_Q95_EQ_0,QC_NYears_Q99_EQ_0,QC_NYears_K1_EQ_0,QC_NYears_K5_EQ_0,QC_NYears_K10_EQ_0,QC_UnevenDist_DaysOfWeek,QC_UnevenDist_HoursOfDay,QC_NYears_IntermittencyIssues,QC_BreakPoint_PFlag,QC_BreakPoint_Magnitude,QC_NYears_R99pTOT_GT_50PC,QC_NYears_PRCPTOT_GT_50PC,QC_NYears_MinValChanges,QC_PC_HourlyNeighbours_HighFlag,QC_PC_HourlyNeighboursDry_HighFlag,QC_PC_DailyNeighbours_HighFlag,QC_PC_DailyNeighboursDry_HighFlag,QC_PC_HourlyNeighbours_LowerFlag,QC_PC_HourlyNeighboursDry_LowerFlag,QC_PC_DailyNeighbours_LowerFlag,QC_PC_DailyNeighboursDry_LowerFlag,QC_PC_MonthlyNeighbours_GT25PC_LE100PC_MOD,QC_PC_MonthlyNeighbours_LowTotal,QC_PC_MonthlyNeighbours_HighTotal,QC_PC_MonthlyNeighbours_HighTotal_ClimatologyOnly,QC_Num_WorldRecord_LE50PC,QC_Num_WorldRecord_GT50PC,QC_PC_Rx1day_LE50PC,QC_PC_Rx1day_GT50PC,QC_PC_CDD,QC_PC_DailyAccumulations,QC_PC_MonthlyAccumulations,QC_PC_Streaks,QC_PC_FactorMonthly,PC_Daily&MonthlyAccumulations,PC_DailyAccumulations_&_Rx1day,PC_Rx1day_&_HourlyNeighbours,PC_Rx1day_&_WorldRecordAll,PC_Rx1day_&_WorldRecordAll_&_HourlyNeighbours,PC_WorldRecordAll_&_HourlyNeighbours,PC_HourlyNeighbours_&_HourlyNeighboursDry,TotalRain,PC_rain_HourlyNeighbours,PC_rain_HourlyNeighboursDry,PC_rain_DailyNeighbours,PC_rain_DailyNeighboursDry,PC_rain_MonthlyNeighbours_GT25PC_LE100PC_MOD,PC_rain_MonthlyNeighbours_LowTotal,PC_rain_MonthlyNeighbours_HighTotal,PC_rain_MonthlyNeighbours_HighTotal_ClimatologyOnly,Rain_WorldRecord_LE50PC,Rain_WorldRecord_GT50PC,PC_rain_Rx1day_LE50PC,PC_rain_Rx1day_GT50PC,PC_rain_CDD,PC_rain_DailyAccumulations,PC_rain_MonthlyAccumulations,PC_rain_Streaks,PC_rain_FactorMonthly,PC_rain_Daily&MonthlyAccumulations,PC_rain_DailyAccumulations_&_Rx1day,PC_rain_Rx1day_&_HourlyNeighbours,PC_rain_Rx1day_&_WorldRecordAll,PC_rain_Rx1day_&_WorldRecordAll_&_HourlyNeighbours,PC_rain_WorldRecordAll_&_HourlyNeighbours,PC_rain_HourlyNeighbours_&_HourlyNeighboursDry
NED,ams56,52.31142,4.87009,18264,01/05/2016 01:00,01/06/2018 00:00,36.11476,36.39947,0.28471,978.502,970.58553,0.80904,0,0,0,0,1,0,0,2,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.58553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams57,52.33606,4.87242,18264,01/05/2016 01:00,01/06/2018 00:00,31.09396,31.09396,0,903.041,903.041,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams58,52.36694,4.87466,18264,01/05/2016 01:00,01/06/2018 00:00,51.80683,51.80683,0,1157.763,1157.763,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39422,0,0,0,0,0,0,0,0,0,0,1157.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63683,0,0,0,0,0,0,0,0,0,0
NED,ams59,52.34567,4.87657,18264,01/05/2016 01:00,01/06/2018 00:00,6.45532,6.45532,0,537.623,537.623,0,1,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,537.623,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08529,0,0,0,0,0,0,0,0,0,0
NED,ams6,52.29778,4.6786,18264,01/05/2016 01:00,01/06/2018 00:00,9.63644,9.63644,0,1799.271,1799.46658,0.01087,0,0,0,0,0,0,0,2,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65703,0,0,0,0,0,0,0,0,0,0,1799.46658,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49924,0,0,0,0,0,0,0,0,0,0
NED,ams60,52.36187,4.87792,18264,01/05/2016 01:00,01/06/2018 00:00,41.2615,41.2615,0,869.509,869.509,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0.39422,0,0,0,0,0,0,0,0,0,0,869.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78987,0,0,0,0,0,0,0,0,0,0
NED,ams61,52.37742,4.87794,18264,01/05/2016 01:00,01/06/2018 00:00,41.70499,76.15528,34.45028,154.429,154.429,0,2,1,1,1,1,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.07797,0,0,0,0,0,0,0,0,0,0,0,154.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams62,52.35444,4.87899,18264,01/05/2016 01:00,01/06/2018 00:00,60.27705,60.27705,0,768.812,768.812,0,0,0,0,0,0,0,0,2,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,768.812,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30058,0,0,0,0,0,0,0,0,0,0
NED,ams63,52.3766,4.88051,18264,01/05/2016 01:00,01/06/2018 00:00,0.01643,0.01643,0,1135.846,1135.846,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39422,0,0,0,0,0,0,0,0,0,0,1135.846,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06705,0,0,0,0,0,0,0,0,0,0
NED,ams64,52.30656,4.88236,18264,01/05/2016 01:00,01/06/2018 00:00,61.60753,61.60753,0,679.629,679.629,0,1,0,0,0,0,0,0,2,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams65,52.34712,4.88541,18264,01/05/2016 01:00,01/06/2018 00:00,24.35392,24.35392,0,1071.206,1071.206,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52562,0,0,0,0,0,0,0,0,0,0,1071.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05657,0,0,0,0,0,0,0,0,0,0
NED,ams66,52.34715,4.88565,18264,01/05/2016 01:00,01/06/2018 00:00,76.659,76.659,0,356.429,356.429,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams67,52.36432,4.88635,18264,01/05/2016 01:00,01/06/2018 00:00,46.99956,46.99956,0,520.453,520.453,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams68,52.42059,4.88707,18264,01/05/2016 01:00,01/06/2018 00:00,1.00745,1.06767,0.06023,1614.485,1436.523,11.02283,0,0,0,0,0,0,0,0,-999,nan,1,0,0,0.13141,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0.01095,0.00548,0,0.39422,0,0,0,0,0,0,0,0,0,0,1436.523,0.16874,0,0,0,0,0,0,0,0,0,0,0,0,0.54138,0,0,0,0,0,0,0,0,0,0
NED,ams69,52.39224,4.89068,18264,01/05/2016 01:00,01/06/2018 00:00,67.67411,67.67411,0,814.06,814.06,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,814.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71216,0,0,0,0,0,0,0,0,0,0
NED,ams7,52.29693,4.67881,18264,01/05/2016 01:00,01/06/2018 00:00,0.69536,0.69536,0,1185.033,1185.033,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,1185.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77559,0,0,0,0,0,0,0,0,0,0
NED,ams70,52.37126,4.89148,18264,01/05/2016 01:00,01/06/2018 00:00,10.52891,10.52891,0,1518.333,1518.333,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,1518.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64525,0,0,0,0,0,0,0,0,0,0
NED,ams71,52.38483,4.8919,18264,01/05/2016 01:00,01/06/2018 00:00,0.01643,13.81406,13.79763,808.606,808.606,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79763,0.13141,0,0,0,0,0,0,0,0,0,0,808.606,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38646,0,0,0,0,0,0,0,0,0,0
NED,ams72,52.29568,4.89308,18264,01/05/2016 01:00,01/06/2018 00:00,12.11673,12.11673,0,1426.928,1426.928,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39422,0,0,0,0,0,0,0,0,0,0,1426.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48839,0,0,0,0,0,0,0,0,0,0
NED,ams73,52.33832,4.89512,18264,01/05/2016 01:00,01/06/2018 00:00,5.52453,5.52453,0,1301.385,1301.385,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78844,0,0,0,0,0,0,0,0,0,0,1301.385,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38262,0,0,0,0,0,0,0,0,0,0
NED,ams74,52.37022,4.89517,18264,01/05/2016 01:00,01/06/2018 00:00,80.54095,100,19.45905,7.272,0,100,2,1,0,0,2,0,0,0,-999,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17039,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NED,ams75,52.30417,4.89688,18264,01/05/2016 01:00,01/06/2018 00:00,20.6417,20.6417,0,1105.445,1105.445,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0.78844,0,0,0,0,0,0,0,0,0,0,1105.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06396,0,0,0,0,0,0,0,0,0,0
NED,ams76,52.34771,4.89704,18264,01/05/2016 01:00,01/06/2018 00:00,19.42619,19.42619,0,949.905,949.905,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams77,52.34741,4.89704,18264,01/05/2016 01:00,01/06/2018 00:00,90.74135,90.74135,0,131.401,131.401,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams78,52.35736,4.89852,18264,01/05/2016 01:00,01/06/2018 00:00,4.65944,4.65944,0,1292.194,1292.194,0,0,0,0,0,0,0,0,2,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams79,52.42249,4.89945,18264,01/05/2016 01:00,01/06/2018 00:00,6.16513,6.16513,0,1487.225,1487.225,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,1487.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88964,0,0,0,0,0,0,0,0,0,0
NED,ams8,52.2935,4.69142,18264,01/05/2016 01:00,01/06/2018 00:00,3.61914,3.61914,0,1760.935,1760.935,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,1760.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51047,0,0,0,0,0,0,0,0,0,0
NED,ams80,52.36302,4.89971,18264,01/05/2016 01:00,01/06/2018 00:00,35.3975,46.2385,10.841,772.044,772.044,0,1,1,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.841,0.13141,0,0,0,0,0,0,0,0,0,0,772.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96808,0,0,0,0,0,0,0,0,0,0
NED,ams81,52.29628,4.89985,18264,01/05/2016 01:00,01/06/2018 00:00,11.58563,11.58563,0,1221.999,1221.999,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0.39422,0,0,0,0,0,0,0,0,0,0,1221.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62815,0,0,0,0,0,0,0,0,0,0
NED,ams82,52.43034,4.90038,18264,01/05/2016 01:00,01/06/2018 00:00,35.90123,35.90123,0,1052.824,1052.824,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0.26281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams83,52.37586,4.90048,18264,01/05/2016 01:00,01/06/2018 00:00,3.81625,52.06417,48.24792,105.646,105.646,0,3,3,1,1,1,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.24792,0.26281,10.06351,0,0,0.26281,0,0,0,0,0,0,105.646,0,0,0,0,0,0,0,0,0,0,0,0,0,25.52581,25.52581,0,0,25.52581,0,0,0,0,0,0
NED,ams84,52.38522,4.90091,18264,01/05/2016 01:00,01/06/2018 00:00,1.92181,1.99299,0.07118,2259.976,2217.758,1.86807,0,0,0,0,0,0,0,0,-999,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07118,0,0,0.65703,0,0,0,0,0,0,0,0,0,0,2217.758,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82166,0,0,0,0,0,0,0,0,0,0
NED,ams85,52.40347,4.90279,18264,01/05/2016 01:00,01/06/2018 00:00,25.91437,25.91437,0,1201.395,1201.395,0,0,0,0,0,0,0,0,3,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams86,52.35291,4.90388,18264,01/05/2016 01:00,01/06/2018 00:00,9.51051,9.51051,0,1629.938,1629.938,0,0,0,0,0,0,0,0,2,-999,nan,0,0,0,0,0,0,0,0.26281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams87,52.3132,4.90517,18264,01/05/2016 01:00,01/06/2018 00:00,29.63206,29.63206,0,1266.944,1266.944,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0.26281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams88,52.4288,4.9059,18264,01/05/2016 01:00,01/06/2018 00:00,2.88546,2.88546,0,1466.824,1467.03678,0.01451,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,1467.03678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68875,0,0,0,0,0,0,0,0,0,0
NED,ams89,52.2919,4.90656,18264,01/05/2016 01:00,01/06/2018 00:00,85.288,85.288,0,276.942,276.942,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams9,52.2942,4.69311,18264,01/05/2016 01:00,01/06/2018 00:00,25.31209,25.31209,0,1202.001,1202.001,0,0,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39422,0,0,0,0,0,0,0,0,0,0,1202.001,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19309,0,0,0,0,0,0,0,0,0,0
NED,ams90,52.29107,4.90671,18264,01/05/2016 01:00,01/06/2018 00:00,18.04095,18.04095,0,1556.41,1556.41,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,1556.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44127,0,0,0,0,0,0,0,0,0,0
NED,ams91,52.34385,4.90721,18264,01/05/2016 01:00,01/06/2018 00:00,39.28493,39.28493,0,708.414,708.414,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26281,0,0,0,0,0,0,0,0,0,0,708.414,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86769,0,0,0,0,0,0,0,0,0,0
NED,ams92,52.29589,4.90941,18264,01/05/2016 01:00,01/06/2018 00:00,14.33968,36.61848,22.2788,386.022,386.022,0,2,0,0,0,0,0,0,1,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2788,0,0,0,0,0,0,0,0,0,0,0,386.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams93,52.3423,4.90966,18264,01/05/2016 01:00,01/06/2018 00:00,33.84253,33.84253,0,510.454,510.454,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams94,52.37053,4.91119,18264,01/05/2016 01:00,01/06/2018 00:00,30.85852,30.85852,0,1433.493,1433.493,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams95,52.29107,4.91129,18264,01/05/2016 01:00,01/06/2018 00:00,64.10972,64.10972,0,785.982,785.982,0,0,0,0,0,0,0,0,2,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams96,52.38675,4.9165,18264,01/05/2016 01:00,01/06/2018 00:00,89.40539,89.40539,0,313.302,313.302,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,313.302,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86976,0,0,0,0,0,0,0,0,0,0
NED,ams97,52.38964,4.91687,18264,01/05/2016 01:00,01/06/2018 00:00,13.60053,13.60053,0,1258.662,1258.662,0,0,0,0,0,0,0,0,2,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,0,0.65703,0,0,0,0,0,0,0,0,0,0,1258.662,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53266,0,0,0,0,0,0,0,0,0,0
NED,ams98,52.29942,4.91849,18264,01/05/2016 01:00,01/06/2018 00:00,50.50372,50.50372,0,975.862,975.862,0,0,0,0,0,0,0,0,0,-999,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NED,ams99,52.35689,4.91953,18264,01/05/2016 01:00,01/06/2018 00:00,31.4389,50.81581,19.37692,1081.811,1081.811,0,1,1,1,1,1,0,0,1,-999,nan,0,0,0,0,0,0,0,0.13141,0,0,0,0,0,0,0,0,0,0,0,13.83049,0.26281,0,0,0,0,0,0,0,0,0,0,1081.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01867,0,0,0,0,0,0,0,0,0,0
